Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,139654,-,-,-,37.89,-122.26,0,159,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2006,7,11,17,30,18.4,1.05,0.062,0.64,91,911,803,0,3,12.1,388,330,0,646,0.319,66.77,38.59,0.92,0.12,998,1.5,262,3.4,38.5624,30.3119,,,,,,,,,,,,,,,,
2006,7,11,18,0,18.9,0.84,0.105,0.64,116,888,862,0,3,12.1,395,414,0,743,0.32,64.48,32.9,0.92,0.12,998,1.5,263,3.6,44.846,35.2767,,,,,,,,,,,,,,,,
2006,7,11,18,30,19.2,0.84,0.105,0.64,119,901,918,0,3,12.1,460,318,0,743,0.32,63.35,27.47,0.92,0.12,999,1.5,263,3.7,45.2142,35.5847,,,,,,,,,,,,,,,,
2006,7,11,19,0,19.5,0.84,0.103,0.64,120,912,962,0,1,12,120,912,0,962,0.32,61.83,22.53,0.92,0.12,999,1.5,263,3.8,58.8799,46.3563,,,,,,,,,,,,,,,,
2006,7,11,19,30,19.6,0.84,0.103,0.64,121,918,992,0,0,12,121,918,0,992,0.321,61.45,18.52,0.92,0.12,999,1.5,263,3.8,60.9394,47.9884,,,,,,,,,,,,,,,,
2006,7,11,20,0,19.7,0.83,0.1,0.64,121,923,1007,0,0,11.9,121,923,0,1007,0.322,60.7,16.15,0.92,0.12,999,1.5,263,3.9,61.9712,48.8061,,,,,,,,,,,,,,,,
2006,7,11,20,30,19.8,0.83,0.1,0.64,120,926,1009,0,0,11.9,120,926,0,1009,0.322,60.33,16.19,0.91,0.12,999,1.4,264,3.9,62.0926,48.9016,,,,,,,,,,,,,,,,
2006,7,11,21,0,19.8,1.14,0.064,0.64,99,953,1003,0,0,11.8,99,953,0,1003,0.323,59.79,18.62,0.91,0.12,999,1.4,264,3.9,61.6101,48.5163,,,,,,,,,,,,,,,,
2006,7,11,21,30,19.8,1.14,0.064,0.64,98,948,973,0,0,11.8,98,948,0,973,0.324,59.79,22.67,0.91,0.12,999,1.4,265,4,59.5446,46.8792,,,,,,,,,,,,,,,,
2006,7,11,22,0,19.8,1.14,0.059,0.64,94,943,930,0,0,11.5,94,943,0,930,0.325,58.84,27.63,0.91,0.12,999,1.4,266,4,56.5818,44.5308,,,,,,,,,,,,,,,,
2006,7,11,22,30,19.5,1.14,0.059,0.64,92,931,873,0,0,11.5,92,931,0,873,0.325,59.94,33.07,0.91,0.12,999,1.4,267,4.1,52.6772,41.4361,,,,,,,,,,,,,,,,
2006,7,11,23,0,19.3,1.12,0.056,0.64,88,922,807,0,0,11.2,88,922,0,807,0.325,59.51,38.77,0.91,0.12,998,1.3,268,4.1,48.154,37.8503,,,,,,,,,,,,,,,,
2006,7,11,23,30,18.8,1.12,0.056,0.64,85,902,727,0,0,11.2,85,902,0,727,0.325,61.39,44.61,0.91,0.12,998,1.3,269,4.2,42.743,33.5625,,,,,,,,,,,,,,,,
2006,7,12,0,0,18.3,1.08,0.057,0.64,81,875,637,0,0,11,81,875,0,637,0.325,62.32,50.51,0.91,0.12,998,1.3,270,4.2,36.7301,28.799,,,,,,,,,,,,,,,,
2006,7,12,0,30,17.6,1.08,0.057,0.64,76,841,541,0,0,11,76,841,0,541,0.325,65.11,56.43,0.91,0.12,998,1.3,271,4.2,30.406,23.79,,,,,,,,,,,,,,,,
2006,7,12,1,0,17,1.07,0.054,0.64,69,800,441,0,0,10.8,69,800,0,441,0.326,66.93,62.31,0.91,0.12,998,1.3,271,4.2,23.9672,18.6928,,,,,,,,,,,,,,,,
2006,7,12,1,30,16.1,1.07,0.054,0.64,62,745,340,0,0,10.8,62,745,0,340,0.326,70.85,68.14,0.91,0.12,998,1.2,271,4.2,17.6898,13.7285,,,,,,,,,,,,,,,,
2006,7,12,2,0,15.2,1.06,0.054,0.64,54,662,237,0,0,10.9,54,662,0,237,0.327,75.64,73.88,0.91,0.12,998,1.2,271,4.1,11.7065,9.014,,,,,,,,,,,,,,,,
2006,7,12,2,30,14.2,1.06,0.054,0.64,42,540,141,0,0,10.9,42,540,0,141,0.327,80.67,79.49,0.91,0.12,998,1.2,268,3.9,6.7205,5.1245,,,,,,,,,,,,,,,,
2006,7,12,3,0,13.3,1.03,0.056,0.64,27,342,57,0,0,11.3,27,342,0,57,0.327,87.47,84.9,0.92,0.12,998,1.2,265,3.7,0,0,,,,,,,,,,,,,,,,
2006,7,12,3,30,12.9,1.03,0.056,0.64,0,0,0,0,0,11.3,0,0,0,0,0.327,89.87,89.84,0.91,0.12,999,1.2,263,3.7,0,0,,,,,,,,,,,,,,,,
2006,7,12,4,0,12.4,1.05,0.055,0.64,0,0,0,0,0,11.5,0,0,0,0,0.326,94.03,95.44,0.91,0.12,999,1.2,261,3.6,0,0,,,,,,,,,,,,,,,,
2006,7,12,4,30,12.2,1.05,0.055,0.64,0,0,0,1,0,11.5,0,0,1,0,0.324,95.27,100.23,0.91,0.12,999,1.2,261,3.6,0,0,,,,,,,,,,,,,,,,
2006,7,12,5,0,12,1.08,0.054,0.64,0,0,0,0,0,11.5,0,0,0,0,0.322,96.73,104.68,0.91,0.12,999,1.2,261,3.5,0,0,,,,,,,,,,,,,,,,
2006,7,12,5,30,11.9,1.08,0.054,0.64,0,0,0,0,0,11.5,0,0,0,0,0.322,97.37,108.73,0.91,0.12,999,1.2,261,3.4,0,0,,,,,,,,,,,,,,,,
2006,7,12,6,0,11.8,1.11,0.054,0.64,0,0,0,0,0,11.5,0,0,0,0,0.321,98,112.29,0.91,0.12,999,1.2,261,3.3,0,0,,,,,,,,,,,,,,,,
2006,7,12,6,30,11.7,1.11,0.054,0.64,0,0,0,0,0,11.5,0,0,0,0,0.32,98.65,115.28,0.91,0.12,999,1.2,261,3.2,0,0,,,,,,,,,,,,,,,,
2006,7,12,7,0,11.6,1.13,0.055,0.64,0,0,0,0,0,11.5,0,0,0,0,0.32,99.53,117.62,0.91,0.12,999,1.1,261,3.1,0,0,,,,,,,,,,,,,,,,
2006,7,12,7,30,11.6,1.13,0.055,0.64,0,0,0,0,0,11.5,0,0,0,0,0.319,99.53,119.22,0.9,0.12,999,1.1,261,3,0,0,,,,,,,,,,,,,,,,
2006,7,12,8,0,11.6,1.14,0.054,0.64,0,0,0,0,0,11.6,0,0,0,0,0.318,100,120.04,0.9,0.12,999,1.1,260,2.9,0,0,,,,,,,,,,,,,,,,
2006,7,12,8,30,11.5,1.14,0.054,0.64,0,0,0,0,0,11.5,0,0,0,0,0.317,100,120.03,0.9,0.12,999,1.1,262,2.8,0,0,,,,,,,,,,,,,,,,
2006,7,12,9,0,11.5,1.15,0.056,0.64,0,0,0,0,0,11.5,0,0,0,0,0.317,100,119.2,0.9,0.12,999,1.1,265,2.7,0,0,,,,,,,,,,,,,,,,
2006,7,12,9,30,11.5,1.15,0.056,0.64,0,0,0,1,0,11.5,0,0,1,0,0.318,100,117.58,0.9,0.12,999,1.1,266,2.7,0,0,,,,,,,,,,,,,,,,
2006,7,12,10,0,11.5,1.17,0.055,0.64,0,0,0,1,0,11.5,0,0,1,0,0.318,100,115.23,0.9,0.12,999,1.2,267,2.6,0,0,,,,,,,,,,,,,,,,
2006,7,12,10,30,11.5,1.17,0.055,0.64,0,0,0,1,1,11.5,0,0,1,0,0.32,100,112.23,0.9,0.12,999,1.2,268,2.6,0,0,,,,,,,,,,,,,,,,
2006,7,12,11,0,11.6,1.18,0.053,0.64,0,0,0,0,1,11.6,0,0,0,0,0.321,100,108.66,0.9,0.12,1000,1.2,268,2.5,0,0,,,,,,,,,,,,,,,,
2006,7,12,11,30,11.5,1.18,0.053,0.64,0,0,0,0,0,11.5,0,0,0,0,0.321,100,104.61,0.9,0.12,1000,1.2,267,2.4,0,0,,,,,,,,,,,,,,,,
2006,7,12,12,0,11.5,1.2,0.054,0.64,0,0,0,0,0,11.5,0,0,0,0,0.322,100,100.15,0.9,0.12,1000,1.3,266,2.3,0,0,,,,,,,,,,,,,,,,
2006,7,12,12,30,11.9,1.2,0.054,0.64,0,0,0,0,0,11.9,0,0,0,0,0.32,100,95.35,0.9,0.12,1000,1.3,265,2.4,0,0,,,,,,,,,,,,,,,,
2006,7,12,13,0,12.3,1.21,0.054,0.64,0,0,0,0,0,12.3,0,0,0,0,0.319,99.98,89.76,0.9,0.12,1000,1.4,263,2.4,0,0,,,,,,,,,,,,,,,,
2006,7,12,13,30,13.3,1.21,0.054,0.64,26,352,58,0,0,12.3,26,352,0,58,0.318,93.66,84.81,0.9,0.12,1000,1.4,264,2.5,0,0,,,,,,,,,,,,,,,,
2006,7,12,14,0,14.2,1.23,0.053,0.64,42,539,141,0,0,12.6,42,539,0,141,0.318,89.96,79.4,0.9,0.12,1001,1.5,264,2.6,6.7208,5.1253,,,,,,,,,,,,,,,,
2006,7,12,14,30,15.1,1.23,0.053,0.64,53,658,237,0,1,12.6,53,658,0,237,0.317,84.9,73.79,0.9,0.12,1001,1.5,267,2.6,11.7162,9.0228,,,,,,,,,,,,,,,,
2006,7,12,15,0,16.1,1.25,0.055,0.64,62,734,336,0,3,12.8,115,1,0,115,0.316,80.83,68.05,0.9,0.12,1001,1.6,269,2.6,5.9879,4.6474,,,,,,,,,,,,,,,,
2006,7,12,15,30,16.9,1.25,0.055,0.64,69,790,437,0,3,12.8,249,70,0,281,0.315,76.84,62.22,0.9,0.12,1001,1.7,271,2.6,15.2806,11.9185,,,,,,,,,,,,,,,,
2006,7,12,16,0,17.7,1.27,0.055,0.64,75,833,536,0,0,12.9,75,833,0,536,0.315,73.68,56.33,0.9,0.12,1002,1.7,272,2.6,30.1399,23.5828,,,,,,,,,,,,,,,,
2006,7,12,16,30,18.5,1.27,0.055,0.64,79,864,629,0,0,12.9,79,864,0,629,0.314,70.08,50.42,0.9,0.12,1002,1.8,273,2.6,36.281,28.4477,,,,,,,,,,,,,,,,
2006,7,12,17,0,19.3,1.28,0.055,0.64,83,887,715,0,0,13.2,83,887,0,715,0.314,67.6,44.53,0.9,0.12,1002,1.9,274,2.6,42.0471,33.0166,,,,,,,,,,,,,,,,
2006,7,12,17,30,20,1.28,0.055,0.64,86,907,794,0,0,13.2,86,907,0,794,0.313,64.74,38.7,0.9,0.12,1002,1.9,275,2.6,47.3856,37.2467,,,,,,,,,,,,,,,,
2006,7,12,18,0,20.7,1.3,0.053,0.64,88,921,860,0,0,13.3,88,921,0,860,0.312,62.76,33.01,0.9,0.12,1002,2,276,2.7,51.8981,40.8236,,,,,,,,,,,,,,,,
2006,7,12,18,30,21.3,1.3,0.053,0.64,90,930,914,0,0,13.3,90,930,0,914,0.312,60.49,27.58,0.9,0.12,1002,2.1,275,2.7,55.6121,43.7677,,,,,,,,,,,,,,,,
2006,7,12,19,0,21.9,1.31,0.052,0.64,91,939,958,0,0,13.5,91,939,0,958,0.311,58.77,22.65,0.9,0.12,1002,2.1,275,2.7,58.6278,46.1576,,,,,,,,,,,,,,,,
2006,7,12,19,30,22.4,1.31,0.052,0.64,92,942,984,1,0,13.5,92,942,1,984,0.311,57.01,18.65,0.9,0.12,1002,2.2,273,2.7,60.4415,47.596,,,,,,,,,,,,,,,,
2006,7,12,20,0,22.8,1.33,0.05,0.64,91,944,997,0,0,13.5,91,944,0,997,0.311,55.91,16.29,0.91,0.12,1002,2.3,272,2.8,61.3498,48.3164,,,,,,,,,,,,,,,,
2006,7,12,20,30,23.1,1.33,0.05,0.64,91,944,997,0,0,13.5,91,944,0,997,0.311,54.91,16.32,0.91,0.12,1002,2.3,271,2.8,61.3485,48.3153,,,,,,,,,,,,,,,,
2006,7,12,21,0,23.3,1.35,0.063,0.64,97,930,978,0,0,13.7,97,930,0,978,0.311,54.74,18.73,0.91,0.12,1002,2.4,270,2.8,60.069,47.3025,,,,,,,,,,,,,,,,
2006,7,12,21,30,23.4,1.35,0.063,0.64,96,924,948,0,0,13.7,96,924,0,948,0.311,54.42,22.76,0.91,0.12,1002,2.4,269,2.8,58.0092,45.6702,,,,,,,,,,,,,,,,
2006,7,12,22,0,23.4,1.34,0.061,0.64,94,915,904,0,0,14,94,915,0,904,0.311,55.5,27.7,0.91,0.12,1002,2.5,269,2.8,54.9948,43.2815,,,,,,,,,,,,,,,,
2006,7,12,22,30,23.3,1.34,0.061,0.64,91,903,848,0,0,14,91,903,0,848,0.312,55.78,33.13,0.91,0.12,1001,2.5,270,2.9,51.1634,40.2451,,,,,,,,,,,,,,,,
2006,7,12,23,0,23.1,1.32,0.059,0.64,88,889,780,0,0,14.3,88,889,0,780,0.312,57.7,38.83,0.91,0.12,1001,2.5,270,2.9,46.5367,36.5787,,,,,,,,,,,,,,,,
2006,7,12,23,30,22.8,1.32,0.059,0.64,84,868,702,0,0,14.3,84,868,0,702,0.312,58.75,44.66,0.91,0.12,1001,2.5,272,2.9,41.2672,32.4033,,,,,,,,,,,,,,,,
2006,7,13,0,0,22.4,1.32,0.059,0.64,80,842,615,0,0,14.6,80,842,0,615,0.311,61.41,50.56,0.91,0.12,1001,2.5,274,2.9,35.4548,27.7987,,,,,,,,,,,,,,,,
2006,7,13,0,30,21.8,1.32,0.059,0.64,75,808,522,0,0,14.6,75,808,0,522,0.31,63.69,56.48,0.91,0.12,1001,2.5,276,2.9,29.3309,22.9483,,,,,,,,,,,,,,,,
2006,7,13,1,0,21.1,1.29,0.057,0.64,69,766,424,0,0,14.9,69,766,0,424,0.31,67.68,62.37,0.91,0.12,1001,2.5,278,2.9,23.0342,17.9644,,,,,,,,,,,,,,,,
2006,7,13,1,30,20.2,1.29,0.057,0.64,62,706,324,0,0,14.9,62,706,0,324,0.309,71.53,68.2,0.92,0.12,1001,2.5,279,2.8,16.8488,13.075,,,,,,,,,,,,,,,,
2006,7,13,2,0,19.2,1.26,0.057,0.64,53,624,226,0,0,15.1,53,624,0,226,0.308,77.22,73.94,0.92,0.12,1001,2.5,280,2.8,11.157,8.59,,,,,,,,,,,,,,,,
2006,7,13,2,30,18.1,1.26,0.057,0.64,42,503,133,0,0,15.1,42,503,0,133,0.307,82.7,79.55,0.92,0.12,1001,2.5,280,2.6,6.3392,4.8333,,,,,,,,,,,,,,,,
2006,7,13,3,0,17.1,1.24,0.055,0.64,25,321,54,0,0,15.1,25,321,0,54,0.306,88.2,84.97,0.92,0.12,1001,2.4,279,2.4,0,0,,,,,,,,,,,,,,,,
2006,7,13,3,30,16.4,1.24,0.055,0.64,0,0,0,0,0,15.1,0,0,0,0,0.305,92.19,89.9,0.92,0.12,1001,2.4,279,2.3,0,0,,,,,,,,,,,,,,,,
2006,7,13,4,0,15.8,1.26,0.053,0.64,0,0,0,0,0,14.9,0,0,0,0,0.305,94.22,95.52,0.91,0.12,1001,2.4,278,2.2,0,0,,,,,,,,,,,,,,,,
2006,7,13,4,30,15.5,1.26,0.053,0.64,0,0,0,0,0,14.9,0,0,0,0,0.304,96.04,100.32,0.91,0.12,1001,2.4,279,2.1,0,0,,,,,,,,,,,,,,,,
2006,7,13,5,0,15.1,1.27,0.051,0.64,0,0,0,0,0,14.6,0,0,0,0,0.303,96.59,104.78,0.91,0.12,1001,2.4,280,2.1,0,0,,,,,,,,,,,,,,,,
2006,7,13,5,30,14.9,1.27,0.051,0.64,0,0,0,0,0,14.6,0,0,0,0,0.303,97.84,108.83,0.91,0.12,1001,2.3,281,2,0,0,,,,,,,,,,,,,,,,
2006,7,13,6,0,14.7,1.29,0.05,0.64,0,0,0,0,0,14.2,0,0,0,0,0.302,96.94,112.4,0.91,0.12,1000,2.3,282,1.9,0,0,,,,,,,,,,,,,,,,
2006,7,13,6,30,14.5,1.29,0.05,0.64,0,0,0,0,0,14.2,0,0,0,0,0.302,98.19,115.4,0.9,0.12,1000,2.3,282,1.8,0,0,,,,,,,,,,,,,,,,
2006,7,13,7,0,14.3,1.3,0.05,0.64,0,0,0,0,0,13.9,0,0,0,0,0.301,97.48,117.74,0.9,0.12,1000,2.3,282,1.7,0,0,,,,,,,,,,,,,,,,
2006,7,13,7,30,14.1,1.3,0.05,0.64,0,0,0,0,1,13.9,0,0,0,0,0.301,98.75,119.36,0.9,0.12,1000,2.3,283,1.7,0,0,,,,,,,,,,,,,,,,
2006,7,13,8,0,13.9,1.32,0.05,0.64,0,0,0,1,1,13.7,0,0,1,0,0.301,98.4,120.18,0.9,0.12,1000,2.3,284,1.6,0,0,,,,,,,,,,,,,,,,
2006,7,13,8,30,13.8,1.32,0.05,0.64,0,0,0,0,0,13.7,0,0,0,0,0.301,99.04,120.18,0.9,0.12,1000,2.3,286,1.6,0,0,,,,,,,,,,,,,,,,
2006,7,13,9,0,13.6,1.33,0.049,0.64,0,0,0,0,0,13.5,0,0,0,0,0.301,99.11,119.35,0.9,0.12,1000,2.3,288,1.6,0,0,,,,,,,,,,,,,,,,
2006,7,13,9,30,13.5,1.33,0.049,0.64,0,0,0,0,0,13.5,0,0,0,0,0.301,99.75,117.73,0.9,0.12,1000,2.2,288,1.6,0,0,,,,,,,,,,,,,,,,
2006,7,13,10,0,13.5,1.34,0.049,0.64,0,0,0,0,0,13.3,0,0,0,0,0.302,98.65,115.38,0.9,0.12,1000,2.2,289,1.6,0,0,,,,,,,,,,,,,,,,
2006,7,13,10,30,13.4,1.34,0.049,0.64,0,0,0,0,0,13.3,0,0,0,0,0.302,99.29,112.37,0.9,0.12,1000,2.2,289,1.6,0,0,,,,,,,,,,,,,,,,
2006,7,13,11,0,13.3,1.35,0.049,0.64,0,0,0,0,0,13.2,0,0,0,0,0.302,99.16,108.8,0.9,0.12,1000,2.2,289,1.5,0,0,,,,,,,,,,,,,,,,
2006,7,13,11,30,13.2,1.35,0.049,0.64,0,0,0,0,1,13.2,0,0,0,0,0.303,99.8,104.74,0.9,0.12,1000,2.2,289,1.5,0,0,,,,,,,,,,,,,,,,
2006,7,13,12,0,13.1,1.36,0.049,0.64,0,0,0,0,1,13.1,0,0,0,0,0.304,99.98,100.28,0.9,0.12,1000,2.1,289,1.4,0,0,,,,,,,,,,,,,,,,
2006,7,13,12,30,13.5,1.36,0.049,0.64,0,0,0,0,1,13.1,0,0,0,0,0.304,97.41,95.47,0.9,0.12,1000,2.1,288,1.5,0,0,,,,,,,,,,,,,,,,
2006,7,13,13,0,13.8,1.37,0.05,0.64,0,0,0,0,0,13.2,0,0,0,0,0.305,96.13,89.86,0.9,0.12,1000,2.1,287,1.5,0,0,,,,,,,,,,,,,,,,
2006,7,13,13,30,14.7,1.37,0.05,0.64,25,344,55,0,1,13.2,25,344,0,55,0.306,90.8,84.92,0.9,0.12,1001,2.1,288,1.4,0,0,,,,,,,,,,,,,,,,
2006,7,13,14,0,15.6,1.38,0.051,0.64,40,527,136,0,1,13.4,40,527,0,136,0.306,86.84,79.5,0.9,0.12,1001,2.1,289,1.3,6.4822,4.9427,,,,,,,,,,,,,,,,
2006,7,13,14,30,16.8,1.38,0.051,0.64,52,648,231,0,3,13.4,130,212,0,189,0.306,80.47,73.89,0.9,0.12,1001,2,285,1.2,9.3347,7.1876,,,,,,,,,,,,,,,,
2006,7,13,15,0,17.9,1.39,0.056,0.64,62,722,330,0,0,13.8,62,722,0,330,0.307,76.84,68.15,0.9,0.12,1001,2,281,1,17.1681,13.3235,,,,,,,,,,,,,,,,
2006,7,13,15,30,19.4,1.39,0.056,0.64,69,781,431,0,0,13.8,69,781,0,431,0.307,69.98,62.32,0.9,0.12,1001,2,280,0.9,23.4222,18.2676,,,,,,,,,,,,,,,,
2006,7,13,16,0,20.9,1.4,0.057,0.64,75,824,530,0,0,14.1,75,824,0,530,0.306,65.1,56.43,0.9,0.12,1001,2,279,0.7,29.7878,23.3063,,,,,,,,,,,,,,,,
2006,7,13,16,30,22.2,1.4,0.057,0.64,80,860,626,0,0,14.1,80,860,0,626,0.306,60.14,50.52,0.9,0.12,1001,1.9,264,0.6,36.0944,28.3005,,,,,,,,,,,,,,,,
2006,7,13,17,0,23.6,1.41,0.059,0.64,84,884,713,0,0,14,84,884,0,713,0.306,54.81,44.63,0.9,0.12,1001,1.9,250,0.6,41.9175,32.9141,,,,,,,,,,,,,,,,
2006,7,13,17,30,24.7,1.41,0.059,0.64,88,904,792,0,0,14,88,904,0,792,0.305,51.32,38.8,0.9,0.12,1001,1.9,238,0.6,47.2558,37.1441,,,,,,,,,,,,,,,,
2006,7,13,18,0,25.9,1.38,0.07,0.64,96,913,861,0,0,13.2,96,913,0,861,0.305,45.27,33.11,0.9,0.12,1001,1.8,227,0.7,51.9495,40.8636,,,,,,,,,,,,,,,,
2006,7,13,18,30,26.5,1.38,0.07,0.64,98,925,917,0,0,13.2,98,925,0,917,0.305,43.7,27.7,0.9,0.12,1001,1.8,229,0.9,55.7857,43.9039,,,,,,,,,,,,,,,,
2006,7,13,19,0,27.1,1.38,0.072,0.64,101,935,963,0,0,12.6,101,935,0,963,0.305,40.71,22.78,0.9,0.12,1001,1.7,231,1.2,58.9259,46.3918,,,,,,,,,,,,,,,,
2006,7,13,19,30,27.4,1.38,0.072,0.64,102,940,992,0,0,12.6,102,940,0,992,0.305,40,18.79,0.9,0.12,1001,1.7,237,1.4,60.9259,47.9771,,,,,,,,,,,,,,,,
2006,7,13,20,0,27.6,1.38,0.074,0.64,103,942,1006,0,0,12.4,103,942,0,1006,0.305,38.87,16.44,0.9,0.12,1000,1.7,242,1.6,61.8971,48.7471,,,,,,,,,,,,,,,,
2006,7,13,20,30,27.7,1.38,0.074,0.64,103,944,1009,0,0,12.4,103,944,0,1009,0.305,38.64,16.46,0.9,0.12,1000,1.6,248,1.7,62.0808,48.8918,,,,,,,,,,,,,,,,
2006,7,13,21,0,27.9,1.35,0.09,0.64,111,930,990,0,0,12.2,111,930,0,990,0.305,37.75,18.84,0.9,0.12,1000,1.6,253,1.9,60.8006,47.8783,,,,,,,,,,,,,,,,
2006,7,13,21,30,27.8,1.35,0.09,0.64,109,924,961,1,0,12.2,109,924,1,961,0.305,37.97,22.85,0.9,0.12,1000,1.6,258,2.1,58.7992,46.2919,,,,,,,,,,,,,,,,
2006,7,13,22,0,27.8,1.35,0.089,0.64,107,916,917,0,0,12.1,107,916,0,917,0.306,37.72,27.78,0.9,0.12,1000,1.6,263,2.2,55.7797,43.8989,,,,,,,,,,,,,,,,
2006,7,13,22,30,27.5,1.35,0.089,0.64,104,903,860,0,0,12.1,104,903,0,860,0.306,38.34,33.2,0.9,0.12,999,1.6,266,2.3,51.8811,40.8094,,,,,,,,,,,,,,,,
2006,7,13,23,0,27.2,1.34,0.086,0.64,100,892,794,0,0,12,100,892,0,794,0.306,38.82,38.89,0.9,0.12,999,1.5,270,2.5,47.3656,37.23,,,,,,,,,,,,,,,,
2006,7,13,23,30,26.7,1.34,0.086,0.64,96,870,714,0,0,12,96,870,0,714,0.306,39.97,44.72,0.9,0.12,999,1.5,272,2.6,41.9654,32.9511,,,,,,,,,,,,,,,,
2006,7,14,0,0,26.2,1.33,0.083,0.64,90,845,626,0,0,11.9,90,845,0,626,0.306,40.98,50.62,0.9,0.12,999,1.5,275,2.7,36.0808,28.289,,,,,,,,,,,,,,,,
2006,7,14,0,30,25.4,1.33,0.083,0.64,85,809,531,0,0,11.9,85,809,0,531,0.306,42.96,56.53,0.9,0.12,999,1.5,276,2.7,29.8292,23.3377,,,,,,,,,,,,,,,,
2006,7,14,1,0,24.5,1.31,0.079,0.64,77,767,432,0,0,12,77,767,0,432,0.306,45.63,62.42,0.9,0.12,998,1.5,278,2.8,23.4611,18.2967,,,,,,,,,,,,,,,,
2006,7,14,1,30,23.1,1.31,0.079,0.64,69,704,329,0,0,12,69,704,0,329,0.305,49.67,68.26,0.9,0.12,999,1.5,278,2.8,17.1002,13.2692,,,,,,,,,,,,,,,,
2006,7,14,2,0,21.6,1.28,0.076,0.64,58,621,229,0,0,12.4,58,621,0,229,0.305,55.73,74,0.9,0.12,999,1.5,278,2.8,11.2989,8.6984,,,,,,,,,,,,,,,,
2006,7,14,2,30,19.9,1.28,0.076,0.64,45,495,134,0,0,12.4,45,495,0,134,0.304,61.86,79.62,0.9,0.12,999,1.5,277,2.7,6.3869,4.8693,,,,,,,,,,,,,,,,
2006,7,14,3,0,18.3,1.24,0.073,0.64,27,305,53,0,0,12.7,27,305,0,53,0.304,70.03,85.04,0.91,0.12,999,1.5,276,2.6,0,0,,,,,,,,,,,,,,,,
2006,7,14,3,30,17.2,1.24,0.073,0.64,0,0,0,0,0,12.7,0,0,0,0,0.303,75.04,89.97,0.91,0.12,999,1.4,277,2.6,0,0,,,,,,,,,,,,,,,,
2006,7,14,4,0,16.2,1.2,0.071,0.64,0,0,0,0,0,12.7,0,0,0,0,0.303,79.81,95.6,0.91,0.12,1000,1.4,277,2.6,0,0,,,,,,,,,,,,,,,,
2006,7,14,4,30,15.7,1.2,0.071,0.64,0,0,0,0,0,12.7,0,0,0,0,0.302,82.39,100.41,0.91,0.12,1000,1.4,279,2.5,0,0,,,,,,,,,,,,,,,,
2006,7,14,5,0,15.1,1.18,0.068,0.64,0,0,0,0,0,12.6,0,0,0,0,0.302,84.94,104.88,0.91,0.12,1000,1.4,280,2.4,0,0,,,,,,,,,,,,,,,,
2006,7,14,5,30,14.8,1.18,0.068,0.64,0,0,0,0,0,12.6,0,0,0,0,0.301,86.59,108.94,0.91,0.12,1000,1.4,279,2.3,0,0,,,,,,,,,,,,,,,,
2006,7,14,6,0,14.5,1.19,0.064,0.64,0,0,0,0,0,12.4,0,0,0,0,0.301,87.44,112.52,0.9,0.12,1000,1.4,278,2.2,0,0,,,,,,,,,,,,,,,,
2006,7,14,6,30,14.3,1.19,0.064,0.64,0,0,0,0,0,12.4,0,0,0,0,0.3,88.58,115.52,0.9,0.12,1000,1.4,275,2.2,0,0,,,,,,,,,,,,,,,,
2006,7,14,7,0,14.1,1.19,0.06,0.64,0,0,0,0,0,12.3,0,0,0,0,0.299,89,117.88,0.9,0.12,1000,1.4,272,2.1,0,0,,,,,,,,,,,,,,,,
2006,7,14,7,30,13.9,1.19,0.06,0.64,0,0,0,0,1,12.3,0,0,0,0,0.298,90.07,119.5,0.9,0.12,999,1.3,270,2.1,0,0,,,,,,,,,,,,,,,,
2006,7,14,8,0,13.7,1.19,0.057,0.64,0,0,0,0,0,12.2,0,0,0,0,0.297,90.67,120.33,0.9,0.12,999,1.3,268,2.1,0,0,,,,,,,,,,,,,,,,
