timestamp,actual_power_mw,capacity_factor,DA_power_mw,HA4_power_mw,GHI,DNI,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Solar Zenith Angle,Temperature,Relative Humidity,Wind Speed,clearsky_index,dni_clearsky_index,dhi_clearsky_index,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,cloud_type_0,cloud_type_1,cloud_type_2,cloud_type_3,cloud_type_4,cloud_type_5,cloud_type_6,cloud_type_7,cloud_type_8,cloud_type_9,cloud_type_10,cloud_type_11,cloud_type_12
2006-02-27 11:00,1.24166667,0.05173611,4.1,3.2,177.5,5,174,666.5,851,105,48.72,14.8,94.97,5,0.26631658,0.00587544,1.65714286,0.25881905,-0.96592583,0.83117063,0.55601744,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-27 12:00,1.95833333,0.08159722,3.3,1.8,193.5,7.5,188.5,708,873,103,46.195,15.1,94.39,5.05,0.27330508,0.00859107,1.83009709,0,-1,0.83117063,0.55601744,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-27 13:00,2.03333333,0.08472222,2.9,1.6,130.5,6.5,126,685,874.5,97.5,47.79,15.2,94.33,4.9,0.19051095,0.00743282,1.29230769,-0.25881905,-0.96592583,0.83117063,0.55601744,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-27 14:00,2.59166667,0.10798611,2.4,1.5,93.5,0.5,93,601.5,856.5,87.5,53.13,15.25,93.9,4.9,0.15544472,0.00058377,1.06285714,-0.5,-0.8660254,0.83117063,0.55601744,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-27 15:00,2.15833333,0.08993056,1.9,1.3,97.5,3.5,96,464.5,807,75.5,61.235,15.25,93.415,5.35,0.20990312,0.00433705,1.27152318,-0.70710678,-0.70710678,0.83117063,0.55601744,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-27 16:00,0.21666667,0.00902778,0,0.9,32.5,0,32.5,285,674.5,65.5,71.095,15,94.315,5.95,0.11403509,0,0.49618321,-0.8660254,-0.5,0.83117063,0.55601744,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-02-27 17:00,0,0,0,0,10.5,0,10.5,100,400.5,39,81.985,14.55,95.115,6.5,0.105,0,0.26923077,-0.96592583,-0.25881905,0.83117063,0.55601744,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-27 18:00,0,0,0,0,0,0,0,0,0,0,93.36,14.25,94.845,6.9,0,0,0,-1,0,0.83117063,0.55601744,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-02-27 19:00,0,0,0,0,0,0,0,0,0,0,105.445,13.9,96.03,6.8,0,0,0,-0.96592583,0.25881905,0.83117063,0.55601744,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-02-27 20:00,0,0,0,0,0,0,0,0,0,0,117.165,13.05,97.85,5.7,0,0,0,-0.8660254,0.5,0.83117063,0.55601744,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-27 21:00,0,0,0,0,0,0,0,0,0,0,128.43,12,97.205,5.05,0,0,0,-0.70710678,0.70710678,0.83117063,0.55601744,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-27 22:00,0,0,0,0,0,0,0,0,0,0,138.58,11.45,97.36,4.85,0,0,0,-0.5,0.8660254,0.83117063,0.55601744,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-02-27 23:00,0,0,0,0,0,0,0,0,0,0,146.385,11.3,97.39,4.8,0,0,0,-0.25881905,0.96592583,0.83117063,0.55601744,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-02-28 00:00,0,0,0,0,0,0,0,0,0,0,149.855,10.8,95.77,5.15,0,0,0,0,1,0.84061841,0.54162782,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-02-28 01:00,0,0,0,0,0,0,0,0,0,0,147.575,10.05,92.17,4.75,0,0,0,0.25881905,0.96592583,0.84061841,0.54162782,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-02-28 02:00,0,0,0,0,0,0,0,0,0,0,140.52,9.4,90.365,3.9,0,0,0,0.5,0.8660254,0.84061841,0.54162782,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-28 03:00,0,0,0,0,0,0,0,0,0,0,130.735,8.9,90.695,3.1,0,0,0,0.70710678,0.70710678,0.84061841,0.54162782,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 04:00,0,0,0,0,0,0,0,0,0,0,119.63,8.45,92.02,2.7,0,0,0,0.8660254,0.5,0.84061841,0.54162782,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 05:00,0,0,0,0,0,0,0,0,0,0,107.955,8.4,91.37,2.8,0,0,0,0.96592583,0.25881905,0.84061841,0.54162782,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-02-28 06:00,0,0,0,0,0,0,0,0,0,0,96.13,8.85,88.77,3.1,0,0,0,1,0,0.84061841,0.54162782,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-28 07:00,0.11666667,0.00486111,2.7,2.7,23,0.5,23,72.5,371.5,29,84.3,10.15,85.7,3.75,0.31724138,0.0013459,0.79310345,0.96592583,-0.25881905,0.84061841,0.54162782,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-02-28 08:00,3.74166667,0.15590278,5.4,5.4,142.5,149.5,93,259.5,689,59,73.265,11.15,83.525,4.3,0.54913295,0.21698113,1.57627119,0.8660254,-0.5,0.84061841,0.54162782,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-02-28 09:00,2.29166667,0.09548611,8.3,1.9,253.5,87.5,213.5,446,813,77,63.07,11.75,80.455,4.75,0.56838565,0.10762608,2.77272727,0.70710678,-0.70710678,0.84061841,0.54162782,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-28 10:00,9.64166667,0.40173611,11,7.1,376,142.5,292,599.5,879.5,88.5,54.45,12.1,77.18,4.9,0.62718932,0.16202388,3.29943503,0.5,-0.8660254,0.84061841,0.54162782,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-02-28 11:00,11.21666667,0.46736111,8.6,5.9,553,497.5,216,705,920.5,93,48.345,12.6,73.46,5,0.78439716,0.54046714,2.32258065,0.25881905,-0.96592583,0.84061841,0.54162782,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 12:00,12.85,0.53541667,8.9,11.4,655,593,242,745,933.5,94,45.82,12.9,70.44,4.9,0.87919463,0.63524371,2.57446809,0,-1,0.84061841,0.54162782,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 13:00,8.30833333,0.34618056,7.5,12.7,367,44.5,337.5,720.5,921.5,97,47.435,12.95,68.755,4.85,0.50936849,0.04829083,3.47938144,-0.25881905,-0.96592583,0.84061841,0.54162782,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-02-28 14:00,9.86666667,0.41111111,6.2,9.6,633,900.5,88.5,633,900.5,88.5,52.82,12.7,68.82,4.6,1,1,1,-0.5,-0.8660254,0.84061841,0.54162782,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 15:00,9,0.375,0,4.1,227,48,202,489,843.5,79.5,60.965,12.2,70.205,4.1,0.46421268,0.05690575,2.5408805,-0.70710678,-0.70710678,0.84061841,0.54162782,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-02-28 16:00,0.65833333,0.02743056,0.9,3.3,255.5,403,136,305.5,728.5,65.5,70.865,11.15,75.52,3.2,0.83633388,0.55319149,2.07633588,-0.8660254,-0.5,0.84061841,0.54162782,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 17:00,0,0,0,0,16,0,16,111,461.5,39.5,81.77,9.4,86.675,2.1,0.14414414,0,0.40506329,-0.96592583,-0.25881905,0.84061841,0.54162782,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-02-28 18:00,0,0,0,0,0,0,0,0,0,0,93.17,8.1,91.925,1.7,0,0,0,-1,0,0.84061841,0.54162782,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 19:00,0,0,0,0,0,0,0,0,0,0,105.245,7.75,93.15,1.6,0,0,0,-0.96592583,0.25881905,0.84061841,0.54162782,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 20:00,0,0,0,0,0,0,0,0,0,0,116.965,7.55,93.75,1.5,0,0,0,-0.8660254,0.5,0.84061841,0.54162782,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 21:00,0,0,0,0,0,0,0,0,0,0,128.21,7.35,94.515,1.55,0,0,0,-0.70710678,0.70710678,0.84061841,0.54162782,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 22:00,0,0,0,0,0,0,0,0,0,0,138.315,7.2,95.21,1.65,0,0,0,-0.5,0.8660254,0.84061841,0.54162782,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28 23:00,0,0,0,0,0,0,0,0,0,0,146.06,7.15,95.335,1.7,0,0,0,-0.25881905,0.96592583,0.84061841,0.54162782,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 00:00,0,0,0,0,0,0,0,0,0,0,149.48,7.35,94.11,1.55,0,0,0,0,1,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 01:00,0,0,0,0,0,0,0,0,0,0,147.2,7.5,93.17,1.4,0,0,0,0.25881905,0.96592583,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 02:00,0,0,0,0,0,0,0,0,0,0,140.185,7.4,93.565,1.3,0,0,0,0.5,0.8660254,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 03:00,0,0,0,0,0,0,0,0,0,0,130.44,7,95.13,1.5,0,0,0,0.70710678,0.70710678,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 04:00,0,0,0,0,0,0,0,0,0,0,119.35,6.5,97.21,1.7,0,0,0,0.8660254,0.5,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 05:00,0,0,0,0,0,0,0,0,0,0,107.685,6.2,98.23,1.8,0,0,0,0.96592583,0.25881905,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 06:00,0,0,0,0,0,0,0,0,0,0,95.86,6.65,95.01,1.8,0,0,0,1,0,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 07:00,1.86666667,0.07777778,4,4,76,357.5,32.5,76,357.5,32.5,84.025,8.5,89.71,1.95,1,1,1,0.96592583,-0.25881905,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 08:00,7.525,0.31354167,9.1,9.1,268.5,700,61,268.5,700,61,72.97,10.2,81.92,2.45,1,1,1,0.8660254,-0.5,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 09:00,12.69166667,0.52881944,13.2,12.7,462,847.5,73,462,847.5,73,62.75,11.45,73.41,3,1,1,1,0.70710678,-0.70710678,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 10:00,14.6,0.60833333,15.7,15.3,616,904,86,616,904,86,54.1,12.35,67.315,3.4,1,1,1,0.5,-0.8660254,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 11:00,15.30833333,0.63784722,17.1,16.7,459,113,383,720,941.5,89.5,47.97,12.9,64.305,3.75,0.6375,0.12002124,4.27932961,0.25881905,-0.96592583,0.84981709,0.52707771,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-03-01 12:00,15.65,0.65208333,17.6,16.6,579.5,503,227,760,953.5,91,45.435,13.25,62.865,4.1,0.7625,0.52753015,2.49450549,0,-1,0.84981709,0.52707771,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 13:00,14.80833333,0.61701389,16.6,14.8,202.5,0.5,202,732.5,939.5,92.5,47.075,13.4,61.81,4.35,0.27645051,0.0005322,2.18378378,-0.25881905,-0.96592583,0.84981709,0.52707771,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-03-01 14:00,11.99166667,0.49965278,14,13.2,642,908.5,89.5,642,908.5,89.5,52.505,13.25,61.795,4.55,1,1,1,-0.5,-0.8660254,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 15:00,9.13333333,0.38055556,10,8,495.5,843.5,82.5,495.5,843.5,82.5,60.695,12.7,63.52,4.7,1,1,1,-0.70710678,-0.70710678,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 16:00,5.03333333,0.20972222,4.3,3.1,308.5,711,70.5,308.5,711,70.5,70.63,11.65,68.64,4.45,1,1,1,-0.8660254,-0.5,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 17:00,0.45833333,0.01909722,0,0,110.5,420,44,110.5,420,44,81.565,10.05,78.5,3.9,1,1,1,-0.96592583,-0.25881905,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 18:00,0,0,0,0,0,0,0,0,0,0,92.99,9.1,84.62,3.9,0,0,0,-1,0,0.84981709,0.52707771,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 19:00,0,0,0,0,0,0,0,0,0,0,105.055,9.05,86.405,4.3,0,0,0,-0.96592583,0.25881905,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 20:00,0,0,0,0,0,0,0,0,0,0,116.76,9.15,87.705,4.5,0,0,0,-0.8660254,0.5,0.84981709,0.52707771,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01 21:00,0,0,0,0,0,0,0,0,0,0,127.98,9.2,89.28,4.45,0,0,0,-0.70710678,0.70710678,0.84981709,0.52707771,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-01 22:00,0,0,0,0,0,0,0,0,0,0,138.045,9.25,90.855,4.1,0,0,0,-0.5,0.8660254,0.84981709,0.52707771,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-01 23:00,0,0,0,0,0,0,0,0,0,0,145.73,8.9,92.36,3.5,0,0,0,-0.25881905,0.96592583,0.84981709,0.52707771,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-02 00:00,0,0,0,0,0,0,0,0,0,0,149.1,8.45,91.92,2.75,0,0,0,0,1,0.85876396,0.51237141,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-02 01:00,0,0,0,0,0,0,0,0,0,0,146.83,7.85,91.565,2.25,0,0,0,0.25881905,0.96592583,0.85876396,0.51237141,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-02 02:00,0,0,0,0,0,0,0,0,0,0,139.85,7.15,91.02,1.95,0,0,0,0.5,0.8660254,0.85876396,0.51237141,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-02 03:00,0,0,0,0,0,0,0,0,0,0,130.135,6.7,88.66,1.75,0,0,0,0.70710678,0.70710678,0.85876396,0.51237141,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-02 04:00,0,0,0,0,0,0,0,0,0,0,119.075,6.45,85.335,1.65,0,0,0,0.8660254,0.5,0.85876396,0.51237141,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-02 05:00,0,0,0,0,0,0,0,0,0,0,107.41,6.55,81.41,1.55,0,0,0,0.96592583,0.25881905,0.85876396,0.51237141,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-02 06:00,0,0,0,0,0,0,0,0,0,0,95.585,6.9,77.43,1.35,0,0,0,1,0,0.85876396,0.51237141,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-02 07:00,1.86666667,0.07777778,3.1,3.1,76.5,307,37,76.5,307,37,83.755,8.25,79.635,1.25,1,1,1,0.96592583,-0.25881905,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 08:00,7.55833333,0.31493056,5,5,268.5,659.5,70,268.5,659.5,70,72.67,9.6,73.035,1.55,1,1,1,0.8660254,-0.5,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 09:00,12.06666667,0.50277778,6.9,12.7,460.5,809,85.5,460.5,809,85.5,62.425,10.4,64.795,1.8,1,1,1,0.70710678,-0.70710678,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 10:00,12.13333333,0.50555556,8.1,15.1,465.5,458,183.5,616,880.5,95,53.745,11.05,60.725,2.05,0.75568182,0.520159,1.93157895,0.5,-0.8660254,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 11:00,10.16666667,0.42361111,8.1,15.1,555,492,229.5,718.5,916,101,47.595,11.6,58.27,2.35,0.77244259,0.5371179,2.27227723,0.25881905,-0.96592583,0.85876396,0.51237141,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 12:00,15.65,0.65208333,8.3,11.1,758,924.5,105,758,924.5,105,45.055,11.95,57.22,2.55,1,1,1,0,-1,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 13:00,14.24166667,0.59340278,7.9,12.8,733,922.5,100.5,733,922.5,100.5,46.725,12.15,56.235,2.8,1,1,1,-0.25881905,-0.96592583,0.85876396,0.51237141,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 14:00,11.40833333,0.47534722,5.2,13.8,643,891.5,96.5,643,891.5,96.5,52.195,12.15,55.695,3,1,1,1,-0.5,-0.8660254,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 15:00,9.38333333,0.39097222,2.8,8.3,497,829,87,497,829,87,60.425,11.85,56.905,2.9,1,1,1,-0.70710678,-0.70710678,0.85876396,0.51237141,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 16:00,4.58333333,0.19097222,0.5,3.1,312,714.5,70.5,312,714.5,70.5,70.4,10.8,63.38,2.5,1,1,1,-0.8660254,-0.5,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 17:00,0.44166667,0.01840278,0,0,115.5,452,42.5,115.5,452,42.5,81.36,9,78.4,2.05,1,1,1,-0.96592583,-0.25881905,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 18:00,0,0,0,0,0,0,0,0,0,0,92.81,8.05,81.76,2.15,0,0,0,-1,0,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 19:00,0,0,0,0,0,0,0,0,0,0,104.865,7.85,83.535,2.35,0,0,0,-0.96592583,0.25881905,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 20:00,0,0,0,0,0,0,0,0,0,0,116.56,7.75,85.14,2.5,0,0,0,-0.8660254,0.5,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 21:00,0,0,0,0,0,0,0,0,0,0,127.755,7.5,87.305,2.4,0,0,0,-0.70710678,0.70710678,0.85876396,0.51237141,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 22:00,0,0,0,0,0,0,0,0,0,0,137.775,7.25,89.34,2.35,0,0,0,-0.5,0.8660254,0.85876396,0.51237141,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-02 23:00,0,0,0,0,0,0,0,0,0,0,145.395,7.1,91.79,2.4,0,0,0,-0.25881905,0.96592583,0.85876396,0.51237141,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-03 00:00,0,0,0,0,0,0,0,0,0,0,148.725,7.05,93.53,2.8,0,0,0,0,1,0.86745635,0.49751329,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-03-03 01:00,0,0,0,0,0,0,0,0,0,0,146.45,6.95,94.51,2.95,0,0,0,0.25881905,0.96592583,0.86745635,0.49751329,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-03-03 02:00,0,0,0,0,0,0,0,0,0,0,139.505,6.65,96.025,2.75,0,0,0,0.5,0.8660254,0.86745635,0.49751329,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-03-03 03:00,0,0,0,0,0,0,0,0,0,0,129.825,6.2,96.985,2.65,0,0,0,0.70710678,0.70710678,0.86745635,0.49751329,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-03-03 04:00,0,0,0,0,0,0,0,0,0,0,118.79,5.9,95.52,3.2,0,0,0,0.8660254,0.5,0.86745635,0.49751329,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-03-03 05:00,0,0,0,0,0,0,0,0,0,0,107.14,5.85,94.585,3.5,0,0,0,0.96592583,0.25881905,0.86745635,0.49751329,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-03-03 06:00,0,0,0,0,0,0,0,0,0,0,95.31,5.95,93.495,3.85,0,0,0,1,0,0.86745635,0.49751329,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-03-03 07:00,1.81666667,0.07569444,3.5,3.5,74,250.5,33.5,82.5,377,33.5,83.48,6.3,91.455,3.95,0.8969697,0.66445623,1,0.96592583,-0.25881905,0.86745635,0.49751329,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-03 08:00,7.48333333,0.31180556,6.2,6.2,121,100,95.5,274.5,697.5,62,72.375,7.1,87.91,4,0.44080146,0.14336918,1.54032258,0.8660254,-0.5,0.86745635,0.49751329,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-03 09:00,6.09166667,0.25381944,7,12.9,372,423.5,174,467,836.5,75,62.1,7.85,84.5,4,0.79657388,0.50627615,2.32,0.70710678,-0.70710678,0.86745635,0.49751329,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-03 10:00,8.125,0.33854167,9,13.3,534.5,600.5,177.5,621.5,900.5,84.5,53.395,8.6,80.08,4,0.86001609,0.66685175,2.10059172,0.5,-0.8660254,0.86745635,0.49751329,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-03 11:00,9.61666667,0.40069444,9.8,8.7,591.5,494,256,727,940.5,88.5,47.215,9.4,75.3,4.1,0.81361761,0.52525253,2.89265537,0.25881905,-0.96592583,0.86745635,0.49751329,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-03 12:00,8.75,0.36458333,2.8,9,604.5,487.5,257.5,766.5,949.5,92,44.67,10.1,70.865,4.2,0.78864971,0.51342812,2.79891304,0,-1,0.86745635,0.49751329,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-03 13:00,14.5,0.60416667,4.9,10.1,740.5,942,91,740.5,942,91,46.365,10.3,69.1,4.25,1,1,1,-0.25881905,-0.96592583,0.86745635,0.49751329,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-03 14:00,9.9,0.4125,0.8,8.3,440.5,251.5,286,648,904,90.5,51.885,10.3,69.025,4.3,0.67978395,0.27820796,3.16022099,-0.5,-0.8660254,0.86745635,0.49751329,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-03 15:00,7.03333333,0.29305556,0,8.6,345.5,259,211.5,500,832.5,85.5,60.16,9.85,71.135,4.1,0.691,0.31111111,2.47368421,-0.70710678,-0.70710678,0.86745635,0.49751329,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-03 16:00,1.51666667,0.06319444,0.5,2.4,159.5,218,76.5,313,701,74,70.165,9.05,75.975,3.6,0.50958466,0.31098431,1.03378378,-0.8660254,-0.5,0.86745635,0.49751329,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-03-03 17:00,0,0,0,0,117,429.5,46,117,429.5,46,81.155,7.8,84.91,2.8,1,1,1,-0.96592583,-0.25881905,0.86745635,0.49751329,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-03 18:00,0,0,0,0,0,0,0,0,0,0,92.63,6.75,90.315,2.4,0,0,0,-1,0,0.86745635,0.49751329,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-03 19:00,0,0,0,0,0,0,0,0,0,0,104.67,6.1,93.195,2.25,0,0,0,-0.96592583,0.25881905,0.86745635,0.49751329,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-03 20:00,0,0,0,0,0,0,0,0,0,0,116.36,5.7,93.915,2.2,0,0,0,-0.8660254,0.5,0.86745635,0.49751329,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-03 21:00,0,0,0,0,0,0,0,0,0,0,127.525,5.35,94.175,2.2,0,0,0,-0.70710678,0.70710678,0.86745635,0.49751329,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-03 22:00,0,0,0,0,0,0,0,0,0,0,137.505,5.15,92.75,2.05,0,0,0,-0.5,0.8660254,0.86745635,0.49751329,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-03 23:00,0,0,0,0,0,0,0,0,0,0,145.07,5,90.26,1.9,0,0,0,-0.25881905,0.96592583,0.86745635,0.49751329,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-04 00:00,0,0,0,0,0,0,0,0,0,0,148.345,5.2,84.125,1.85,0,0,0,0,1,0.87589171,0.48250774,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-04 01:00,0,0,0,0,0,0,0,0,0,0,146.07,5.65,77.36,1.6,0,0,0,0.25881905,0.96592583,0.87589171,0.48250774,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-04 02:00,0,0,0,0,0,0,0,0,0,0,139.16,6.15,73.47,1.25,0,0,0,0.5,0.8660254,0.87589171,0.48250774,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-04 03:00,0,0,0,0,0,0,0,0,0,0,129.52,6.25,71.225,1.15,0,0,0,0.70710678,0.70710678,0.87589171,0.48250774,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-04 04:00,0,0,0,0,0,0,0,0,0,0,118.5,5.65,73.29,1.4,0,0,0,0.8660254,0.5,0.87589171,0.48250774,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-04 05:00,0,0,0,0,0,0,0,0,0,0,106.86,4.7,79.275,1.8,0,0,0,0.96592583,0.25881905,0.87589171,0.48250774,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-04 06:00,0,0,0,0,0,0,0,0,0,0,95.035,4.6,81.47,2.05,0,0,0,1,0,0.87589171,0.48250774,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-03-04 07:00,2.01666667,0.08402778,4.7,4.7,48,0.5,48,86.5,362,37.5,83.2,6.65,79.685,2.3,0.55491329,0.00138122,1.28,0.96592583,-0.25881905,0.87589171,0.48250774,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-04 08:00,7.41666667,0.30902778,10.3,10.3,191.5,55.5,173.5,281,681,69.5,72.07,8.7,70.39,2.65,0.68149466,0.0814978,2.49640288,0.8660254,-0.5,0.87589171,0.48250774,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-04 09:00,11.10833333,0.46284722,14.7,13,335,125.5,275.5,473,823.5,83,61.775,10.1,63.585,2.95,0.70824524,0.1523983,3.31927711,0.70710678,-0.70710678,0.87589171,0.48250774,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-04 10:00,12.55,0.52291667,16.9,14.4,492.5,335.5,286,620.5,852,108,53.04,10.9,60.915,3.15,0.79371475,0.39377934,2.64814815,0.5,-0.8660254,0.87589171,0.48250774,0,0,0,0,1,0,0,0,0,0,0,0,0
2006-03-04 11:00,14.21666667,0.59236111,18.3,14.7,522.5,291.5,323.5,724,898,109,46.835,11.1,60.19,3.3,0.72168508,0.32461024,2.96788991,0.25881905,-0.96592583,0.87589171,0.48250774,0,0,0,0,0,0,0,1,0,0,0,0,0
